serial	QnrVersion	RespSx2cat	RespAgeE	MarStat6	REconFW01	REconFW02	REconFW03	REconFW04	REconFW05	REconFW06	REconFW07	REconFW08	REconFW09	REconFW10	REconFW11	EMPSTAT	Employ	Superv	EmpOCC	TenureE	SupParty	ClosePty	PARTYFW	Idstrng	RemLea	RemLeaCl	RemLeaSt	Politics	ConLabDf	VoteDuty	SocTrust	EngParl	ScotPar2	ECPolicy2	Spend1	Spend2	SocBen1	SOCBEN2	DOLE	TAXSPEND	WkMent	WkPhys	HProbRsp	PhsRetn	PhsRecov	MntRetn	MntRecov	HCWork21	HCWork22	HCWork23	HCWork24	HCWork25	HCWork26	HCWork28	HCWork29	HCWork213	HCWork214	HCWork215	HCWork27	CMtUnmar1	CMtUnmar2	CMtUnmar3	CMtUnmar4	CMtUnmar5	CMtUnmar6	CMtUnmar7	CMtUnmar8	CMtUnmar9	CMtUnmar10	CMtmar1	CMtmar2	CMtmar3	CMtmar4	CMtmar5	CMtmar6	CMtmar7	CMtmar8	CMtmar9	CMtmar10	ChCoSupp	ChMIncM	ChMIncF	ChMCont	RBGaran2	RBGGov	DigPCUn	DigPCctl	DigPCcon	DigPCrsk	DigGVun	DigGVctl	DigGVcon	DigGVrsk	DigPro	NHSSat	WkHmNow	WkHmJan	CovWkc	CovNoWkc	CovWkr1	CovWkr2	CovWkr3	CovWkr4	CovWkr5	CovWkr6	CovWk1	CovWk2	CovWk3	GovtWork	GovTrust	CLRTRUST	MPsTrust	LoseTch	VoteIntr	PtyNMat2	PolPart01	PolPart02	PolPart03	PolPart04	PolPart05	PolPart06	PolPart07	PolPart08	PolPart09	PolPart10	PolPart11	REFHANG	RefSyst	UnempJob	SocHelp	DoleFidl	WelfFeet	welfhelp	morewelf	damlives	proudwlf	Redistrb	BigBusnN	Wealth	RichLaw	Indust4	TradVals	StifSent	DeathApp	Obey	WrongLaw	Censor	NatIdGB	ChAttend	DisNew2	DisAct	HEdQual2	HhldEdu	EURefV2	EUVOTWHO	EURefb	Voted	Vote	Anybn3	HHincome	Maininc5	REarn	HIncDif4	RetExp	RetExpb	FutrWrk	PenKnow2	PenExp2	PenComp	PenIntr	INFORET3	WkPKnw	WKPSav	WkPSpn	WPSvUs	WPSvWw	WPSvEas	PrPKnw	PrPSav	PrPSpn	PrPSvUs	PrPSvWW	PrPSvEas	NCOutcome	Ragecat	Ragecat20	DisActDV	leftrigh	libauth	welfare2	libauth2	leftrig2	welfgrp	REconAct20	REconSum20	RaceOri4	LegMarStE	HhlAdGpd	HhlChlGpd	BestNatU2	RetirAg3	ReligSum20	RlFamSum20	EmplStatDV	RClassGP	serialh	GOR	gor2	BSA20_wt_new
3211016841	1	2	26	3	0	0	1	0	0	0	0	0	0	0	0	1	2	1	1	10	1	-1	2	1	-1	-1	-1	2	-1	-1	2	-1	-1	-1	4	1	1	4	1	3	3	3	2	2	4	2	4	1	0	0	1	1	1	0	0	0	0	0	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	1	1	1	1	1	2	1	1	1	1	-1	-1	2	-1	-1	-1	-1	-1	-1	-1	3	3	2	1	2	4	1	3	-1	2	0	0	0	0	1	0	1	2	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	3	5	5	5	4	3	2	2	1	1	1	1	1	4	4	5	4	4	5	3	-1	2	-1	3	1	-1	-1	-1	1	2	2	4	1	3	2	4	-1	2	2	400	2	4	2	3	2	4	2	2	1	-1	-1	-1	-1	-1	-1	1	2	2	3	1	1.66666666666667	1.875	1	1	1	3	2	3	6	2	0	2	-1	5	5	6	1	321101684	7	7	2.11492758275765
3211017081	1	1	30	3	0	0	1	0	0	0	0	0	0	0	0	1	2	1	8	10	2	2	2	3	-1	-1	-1	2	-1	-1	1	-1	-1	-1	1	4	2	5	1	2	1	1	1	2	3	2	3	1	1	1	1	1	1	0	0	0	0	0	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	1	1	8	3	1	1	1	8	3	1	-1	-1	6	-1	-1	-1	-1	-1	-1	-1	3	3	3	1	1	2	1	3	-1	2	0	0	0	0	1	0	4	4	4	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	5	3	4	4	4	4	2	3	3	2	3	3	2	3	3	4	2	4	2	6	7	2	-1	1	-1	-1	-1	-1	1	1	2	4	1	4	2	3	60	2	4	9998	2	3	3	3	2	2	2	4	1	-1	-1	-1	-1	-1	-1	1	2	2	3	2.6	3	2.375	2	2	1	3	2	3	6	2	0	9	-1	3	3	6	1	321101708	7	7	.696958172543761
3211017082	1	2	31	3	0	0	1	0	0	0	0	0	0	0	0	1	2	1	8	10	2	2	1	3	-1	-1	-1	3	-1	-1	1	-1	-1	-1	4	1	4	3	1	2	1	2	1	1	3	1	3	1	1	1	1	1	1	0	0	0	0	0	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	1	1	2	1	1	1	1	2	1	1	-1	-1	1	-1	-1	-1	-1	-1	-1	-1	3	3	2	2	2	2	1	3	-1	2	0	0	0	0	1	0	4	5	4	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	5	4	4	4	4	2	2	2	2	1	1	1	1	3	3	4	3	4	5	6	-1	2	-1	1	-1	-1	-1	-1	3	-1	2	4	1	4	2	3	60	1	4	120	2	3	9	4	3	2	2	2	1	-1	-1	-1	-1	-1	-1	1	2	2	3	1.2	2.33333333333333	1.875	1	1	1	3	2	3	6	2	0	9	-1	5	5	6	1	321101708	7	7	1.46544348238671
3211017131	1	1	44	1	0	0	1	0	0	0	0	0	0	0	0	1	2	1	1	3	1	-1	2	2	-1	-1	-1	1	-1	-1	1	-1	-1	-1	3	4	4	1	1	3	1	1	2	2	3	1	3	1	0	1	1	0	0	0	0	0	0	0	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	2	1	1	1	1	2	1	1	1	1	-1	-1	2	-1	-1	-1	-1	-1	-1	-1	2	3	2	1	2	5	3	3	2	-1	0	0	0	1	0	0	5	5	5	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	4	4	4	4	4	2	2	1	1	2	2	1	4	5	3	5	5	5	2	5	-1	2	-1	1	-1	-1	-1	-1	1	2	1	4	1	4	2	3	65	2	2	150	2	2	1	2	2	4	2	1	1	-1	-1	-1	-1	-1	-1	1	3	3	3	2	1.83333333333333	1.875	1	1	1	3	2	4	1	2	1	3	-1	5	4	6	1	321101713	7	7	.876395295092415
3211017141	1	2	63	1	0	0	1	0	0	0	0	0	0	0	0	1	3	2	1	1	1	-1	2	1	-1	-1	-1	1	-1	-1	1	-1	-1	-1	4	5	3	2	1	3	2	2	1	1	1	1	2	1	1	1	1	1	1	0	0	0	0	0	0	1	1	1	1	1	2	1	1	1	3	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	3	2	-1	1	1	3	3	3	1	2	-1	-1	-1	-1	2	5	2	3	3	-1	0	0	0	0	1	0	5	5	4	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	4	5	5	5	4	1	1	1	1	1	1	1	1	5	4	5	4	3	3	5	-1	2	-1	1	-1	-1	-1	-1	1	2	2	4	2	4	1	3	65	2	3	100	1	2	3	3	2	5	2	2	2	-1	-1	-1	-1	-1	-1	1	6	5	3	1	2	1.25	1	1	1	3	2	2	1	2	0	9	-1	5	4	7	1	321101714	7	7	.56630948388272
3211017221	1	1	40	1	0	0	0	0	0	0	0	0	0	1	0	1	1	1	3	2	2	1	2	2	-1	-1	-1	2	-1	-1	1	-1	-1	-1	3	1	2	3	8	3	1	1	1	2	3	1	2	1	0	1	1	1	1	0	0	0	0	0	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	1	1	2	3	1	1	1	1	3	1	-1	-1	1	-1	-1	-1	-1	-1	-1	-1	2	3	2	1	1	2	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	3	3	3	5	4	3	2	2	2	1	2	1	3	3	3	5	2	3	2	5	-1	2	-1	1	-1	-1	-1	-1	1	8	2	9	1	-1	2	-1	-1	-1	3	70	1	1	3	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	1	3	3	3	1.8	3	2.375	2	1	1	10	7	3	1	2	2	3	-1	5	5	5	1	321101722	7	8	.987438878971779
3211017291	1	2	52	1	0	0	1	0	0	0	0	0	0	0	0	1	2	1	3	2	1	-1	1	2	-1	-1	-1	2	-1	-1	1	-1	-1	-1	2	1	2	4	2	2	1	2	1	2	3	2	2	1	1	0	1	0	0	0	0	0	0	0	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	1	1	1	3	1	1	1	1	3	1	-1	-1	2	-1	-1	-1	-1	-1	-1	-1	3	3	2	2	2	2	3	3	3	-1	0	0	0	0	0	1	5	5	5	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	2	3	4	4	8	3	4	2	3	3	3	2	3	3	3	5	1	3	2	3	1	2	-1	2	2	-1	-1	-1	1	1	2	4	12	4	3	3	67	1	2	250	2	2	1	2	1	3	1	2	1	-1	-1	-1	-1	-1	-1	1	4	4	3	2.8	3.16666666666667	2.875	2	2	2	3	2	3	1	4	1	1	-1	3	3	4	1	321101729	7	8	2.42343377806613
3211017471	1	1	38	4	1	0	1	0	0	0	0	0	0	0	0	1	1	2	8	6	2	2	2	3	-1	-1	-1	3	-1	-1	2	-1	-1	-1	1	3	5	1	2	2	1	1	1	2	5	1	1	1	1	0	1	0	1	0	0	0	0	0	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	1	1	2	1	1	1	1	1	1	1	-1	-1	2	-1	-1	-1	-1	-1	-1	-1	2	2	2	2	1	1	3	2	1	-1	0	0	0	0	0	1	5	4	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	3	2	3	1	5	5	1	1	5	3	2	5	1	1	2	1	1	2	1	1	6	2	-1	1	-1	-1	-1	-1	1	2	2	1	1	2	3	3	66	1	3	145	2	1	4	3	1	5	1	1	1	-1	-1	-1	-1	-1	-1	1	3	3	3	3.2	4.66666666666667	2.875	3	2	2	1	1	1	3	2	1	2	-1	4	3	7	1	321101747	7	8	.93397087881787
3211017472	1	1	18	7	1	0	0	0	0	0	0	0	0	0	0	4	-1	-1	-1	9	2	2	3	3	-1	-1	-1	5	-1	-1	2	-1	-1	-1	1	3	5	2	1	2	1	1	2	3	5	3	2	1	1	1	1	1	1	0	0	0	0	0	0	1	1	1	1	1	2	1	1	1	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	3	1	-1	1	2	-1	3	1	1	2	-1	-1	-1	-1	2	2	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	1	3	3	1	4	4	2	3	5	2	1	3	2	3	2	2	2	2	2	3	-1	2	-1	3	1	-1	-1	-1	3	-1	2	9	9	-1	3	-1	-1	-1	4	300	2	3	3	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	1	1	1	3	2.6	3.83333333333333	3.375	3	2	2	1	1	1	6	2	1	2	-1	5	5	-1	6	321101747	7	8	1.88140998602144
3211017561	1	1	42	7	0	0	1	0	0	0	0	0	0	0	0	1	3	1	1	1	1	-1	3	1	-1	-1	-1	2	-1	-1	1	-1	-1	-1	3	1	3	2	1	2	2	3	1	2	3	2	2	1	1	1	1	1	1	0	0	0	0	0	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	2	1	1	3	1	2	1	1	3	3	-1	-1	2	-1	-1	-1	-1	-1	-1	-1	3	3	2	2	2	2	2	2	2	-1	0	0	0	1	0	0	3	2	2	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	4	4	4	5	4	2	1	1	2	1	1	1	4	4	5	4	4	4	2	3	-1	2	-1	1	-1	-1	-1	-1	1	3	2	4	1	4	2	2	55	1	4	90	1	3	6	2	1	4	2	2	2	-1	-1	-1	-1	-1	-1	1	3	3	3	1.8	2.16666666666667	1.625	1	1	1	3	2	3	6	8	0	2	-1	5	5	6	1	321101756	7	8	.456980033349732
3211017562	1	1	73	5	0	0	0	0	0	0	0	0	1	0	0	3	-1	-1	5	10	1	-1	2	1	-1	-1	-1	1	-1	-1	1	-1	-1	-1	3	1	5	3	1	3	2	2	2	1	2	2	2	1	1	1	1	1	1	0	0	0	0	0	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	1	1	1	3	3	1	1	1	3	3	-1	-1	2	-1	-1	-1	-1	-1	-1	-1	3	3	3	1	2	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	4	4	4	4	5	1	1	1	1	2	2	3	3	3	4	5	4	4	4	6	-1	2	-1	1	-1	-1	-1	-1	1	3	1	1	4	-1	2	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	1	7	6	3	2.2	2	1.5	1	1	1	9	6	3	4	8	0	3	60	5	3	3	3	321101756	7	8	1.14656583326632
3211017611	1	2	40	7	0	0	1	0	0	0	0	0	0	0	0	1	2	1	1	2	1	-1	1	3	-1	-1	-1	3	-1	-1	1	-1	-1	-1	3	4	4	5	2	2	1	2	1	1	2	1	2	1	0	0	1	1	1	0	0	0	0	0	0	1	1	1	1	1	1	1	1	1	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	3	2	-1	1	1	1	2	3	1	2	-1	-1	-1	-1	1	3	1	3	-1	2	0	0	0	0	1	0	4	5	5	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	2	3	3	2	4	5	4	3	4	2	3	3	2	3	2	4	2	3	2	3	-1	2	-1	3	1	-1	-1	-1	1	1	2	4	1	4	1	3	998	1	2	130	4	1	2	1	1	5	1	1	1	-1	-1	-1	-1	-1	-1	1	3	3	3	2.8	3.33333333333333	3.5	2	2	2	3	2	2	6	2	0	1	-1	5	4	6	1	321101761	7	8	1.36131926719186
3211017681	1	2	53	1	0	0	1	0	0	0	0	0	0	0	0	3	-1	-1	1	1	1	-1	7	2	-1	-1	-1	2	-1	-1	2	-1	-1	-1	2	7	1	2	2	1	2	1	1	1	2	1	2	0	0	0	0	0	0	1	0	0	0	0	0	2	1	1	3	3	1	1	2	3	3	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	3	1	-1	1	1	1	1	2	3	1	-1	-1	-1	-1	1	4	2	2	4	-1	0	0	0	0	0	1	5	5	5	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	1	1	1	1	4	5	5	5	5	5	5	5	5	1	1	1	1	3	5	1	6	2	-1	4	2	-1	-1	-1	1	1	2	1	1	1	1	-1	-1	-1	1	170	5	4	6	-1	-1	-1	-1	-1	-1	1	1	5	1	1	2	1	4	4	3	5	4	4.625	3	3	3	3	2	3	1	3	0	2	-1	2	2	3	1	321101768	7	8	1.54991393514055
3211017691	1	1	64	6	0	0	0	0	0	0	0	0	1	0	0	1	2	2	1	1	1	-1	2	2	-1	-1	-1	1	-1	-1	1	-1	-1	-1	3	8	1	3	1	3	1	1	3	2	4	2	4	1	1	1	1	1	1	0	0	0	0	0	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	1	1	1	1	1	1	1	1	1	1	-1	-1	3	-1	-1	-1	-1	-1	-1	-1	2	4	3	2	1	5	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	5	5	5	5	5	2	1	3	1	1	1	1	1	1	1	4	1	5	3	6	-1	2	-1	1	-1	-1	-1	-1	1	2	2	1	10	-1	2	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	1	6	5	3	1	3.5	1.375	2	1	1	9	6	3	5	1	0	3	64	5	3	7	1	321101769	7	8	.474620041659397
3211017711	1	1	30	3	0	0	1	0	0	0	0	0	0	0	0	1	3	1	7	2	2	2	3	3	-1	-1	-1	3	-1	-1	1	-1	-1	-1	5	3	5	3	1	2	2	3	1	2	4	2	2	0	0	0	1	1	1	0	0	0	0	0	0	1	1	1	1	3	1	1	1	1	3	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	3	2	-1	1	2	-1	1	2	2	1	-1	-1	-1	-1	2	2	1	3	-1	2	0	0	0	0	1	0	5	5	4	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	4	5	5	4	4	3	2	3	3	4	3	3	4	4	4	5	3	2	4	3	-1	2	-1	1	-1	-1	-1	-1	1	3	2	9	1	4	4	3	67	2	3	35	4	3	5	3	2	3	2	1	2	-1	-1	-1	-1	-1	-1	1	2	2	3	3.4	2.33333333333333	2	1	2	1	3	2	3	6	2	0	1	-1	5	5	6	1	321101771	7	8	1.16231057470522
3211017771	1	2	56	7	0	0	1	0	0	0	0	0	0	0	0	1	3	2	3	2	2	1	3	2	-1	-1	-1	2	-1	-1	2	-1	-1	-1	3	5	4	1	1	3	2	3	2	1	2	1	1	1	0	0	1	1	1	0	0	0	0	0	0	1	1	2	3	1	1	1	2	3	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	3	2	-1	5	1	1	3	3	2	2	-1	-1	-1	-1	2	2	1	3	-1	2	0	0	0	0	1	0	4	3	3	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	4	4	4	4	4	3	2	2	2	3	2	3	2	3	3	5	4	4	5	3	-1	2	-1	3	2	-1	-1	-1	1	3	2	4	1	4	3	3	60	1	1	175	3	2	8	2	2	5	1	2	2	-1	-1	-1	-1	-1	-1	1	5	5	3	2.4	2	2.125	1	1	1	3	2	3	6	1	0	1	-1	5	3	4	1	321101777	7	8	1.02300199469999
3211017971	1	1	32	7	0	0	1	0	0	0	0	0	0	0	0	1	2	2	2	13	2	1	2	3	-1	-1	-1	4	-1	-1	2	-1	-1	-1	3	1	5	2	1	2	2	2	1	2	4	2	4	1	1	1	1	0	1	0	0	0	0	0	0	1	1	1	3	1	2	1	1	3	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	3	1	-1	3	2	-1	3	3	1	2	-1	-1	-1	-1	2	2	3	3	2	-1	0	0	0	0	0	1	2	4	2	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	4	3	4	2	3	4	2	3	2	2	2	1	2	3	3	4	2	3	3	4	-1	2	-1	3	2	-1	-1	-1	1	2	1	3	1	2	5	3	998	2	4	300	1	4	5	4	3	3	2	3	2	-1	-1	-1	-1	-1	-1	1	2	2	3	1.8	3	2.875	2	1	2	3	2	1	6	3	1	1	-1	5	3	7	2	321101797	7	8	2.39222195008359
3211017972	1	1	59	1	0	0	1	0	0	0	0	0	0	0	0	1	3	2	2	3	2	2	2	3	-1	-1	-1	3	-1	-1	2	-1	-1	-1	1	4	5	2	1	3	1	1	2	1	3	1	3	1	1	0	1	1	1	0	0	0	0	0	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	1	1	2	1	1	1	1	1	1	1	-1	-1	1	-1	-1	-1	-1	-1	-1	-1	3	2	2	2	2	3	1	1	-1	3	0	0	0	0	1	0	5	5	5	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	3	3	3	3	3	3	2	3	3	3	3	1	3	2	2	3	2	3	3	4	-1	2	-1	3	2	-1	-1	-1	1	2	2	9	1	9	3	3	67	2	1	146	3	2	5	2	3	3	3	3	2	-1	-1	-1	-1	-1	-1	1	5	5	3	2.6	3.5	2.875	2	2	2	3	2	1	1	3	1	9	-1	5	3	7	2	321101797	7	8	2.38762915097206
3211018271	1	1	37	1	0	0	1	0	0	0	0	0	0	0	0	1	3	2	8	1	2	1	6	2	-1	-1	-1	4	-1	-1	2	-1	-1	-1	10	7	3	4	1	3	1	2	1	1	3	1	3	1	1	1	1	1	1	0	0	1	0	0	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	1	1	2	1	1	1	1	2	1	1	-1	-1	1	-1	-1	-1	-1	-1	-1	-1	3	3	3	8	2	1	2	3	2	-1	0	0	0	1	1	0	5	5	5	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	5	5	5	4	4	2	2	4	2	4	4	4	4	4	4	5	4	4	4	4	-1	2	-1	1	-1	-1	-1	-1	1	3	2	3	1	3	1	3	68	1	4	40	2	4	5	3	1	4	2	1	1	-1	-1	-1	-1	-1	-1	1	3	3	3	3.6	1.83333333333333	1.875	1	3	1	3	2	3	1	2	1	1	-1	5	1	7	1	321101827	7	8	.519646183663688
3211018272	1	2	37	1	0	0	1	0	0	0	0	0	0	0	0	1	3	1	8	2	1	-1	1	3	-1	-1	-1	3	-1	-1	1	-1	-1	-1	7	3	4	1	2	2	1	2	2	2	3	3	4	1	1	1	1	1	1	0	0	0	0	0	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	2	1	1	3	1	2	1	1	1	1	-1	-1	2	-1	-1	-1	-1	-1	-1	-1	4	2	2	1	2	2	1	3	-1	2	0	0	0	0	1	0	4	2	5	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	4	4	5	3	2	3	2	3	2	5	2	4	4	1	1	5	1	1	1	4	-1	2	-1	1	-1	-1	-1	-1	1	3	2	4	1	4	2	4	70	2	3	100	1	2	2	3	1	4	1	1	1	-1	-1	-1	-1	-1	-1	1	3	3	3	3.4	4.33333333333333	2.5	3	2	1	3	2	3	1	2	1	1	-1	5	3	6	1	321101827	7	8	.920080421419344
3211018411	1	1	33	7	0	0	0	0	0	0	1	0	0	0	0	1	3	2	8	4	1	-1	2	2	-1	-1	-1	2	-1	-1	2	-1	-1	-1	1	3	5	2	1	3	1	1	1	1	4	1	2	1	0	1	1	1	1	0	0	0	0	0	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	1	1	1	1	3	2	1	1	1	3	-1	-1	2	-1	-1	-1	-1	-1	-1	-1	2	3	2	1	2	2	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	2	3	3	4	3	2	2	2	2	2	2	2	3	2	3	2	2	4	2	3	5	2	-1	2	2	-1	-1	-1	1	2	1	1	7	-1	3	-1	-1	-1	3	90	2	1	2	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	1	2	2	3	2.2	3.5	2.625	2	1	2	7	5	2	6	1	2	1	-1	4	4	7	1	321101841	7	8	.945898319131535
3211018491	1	2	41	7	0	0	0	0	0	0	0	1	0	0	0	4	-1	-1	-1	4	1	-1	2	2	-1	-1	-1	4	-1	-1	2	-1	-1	-1	3	1	4	3	1	2	2	2	1	1	3	1	2	1	0	0	0	0	0	0	0	0	0	0	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	1	1	1	1	1	1	1	1	1	1	-1	-1	1	-1	-1	-1	-1	-1	-1	-1	2	3	2	1	1	2	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	1	3	3	3	2	3	3	3	3	3	3	3	3	2	3	2	2	2	2	3	4	1	1	1	-1	-1	-1	-1	1	2	1	2	5	-1	3	-1	-1	-1	1	1000	1	2	4	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	1	3	3	1	3	3.83333333333333	3.375	3	2	2	8	7	3	6	1	0	2	-1	2	1	-1	6	321101849	7	8	.884730537391732
3211018511	1	1	41	1	0	0	0	0	0	0	1	0	0	0	0	1	1	2	7	6	2	2	1	2	-1	-1	-1	3	-1	-1	2	-1	-1	-1	1	3	1	5	1	3	1	1	1	1	1	1	2	1	0	0	1	1	0	0	0	0	0	0	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	1	1	1	1	1	2	1	1	3	3	-1	-1	3	-1	-1	-1	-1	-1	-1	-1	2	3	2	9	2	4	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	1	3	3	3	3	3	2	3	2	2	3	2	3	2	2	3	2	3	2	98	-1	2	-1	1	-1	-1	-1	-1	3	-1	1	8	98	-1	4	-1	-1	-1	3	160	2	1	5	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	1	3	3	3	2.4	3.66666666666667	3.125	3	1	2	7	5	3	1	2	2	9	-1	9	-1	7	1	321101851	7	8	.735679234635063
3211018581	1	1	32	3	0	0	1	0	0	0	0	0	0	0	0	1	3	2	8	10	2	2	10	-1	-1	-1	-1	4	-1	-1	2	-1	-1	-1	7	3	2	1	1	2	1	1	3	3	5	1	1	0	0	1	1	1	0	0	0	0	0	0	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	1	1	1	3	3	1	1	1	3	3	-1	-1	1	-1	-1	-1	-1	-1	-1	-1	3	4	1	2	2	3	3	4	1	-1	0	0	0	0	0	1	5	5	5	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	1	1	3	3	3	3	3	3	3	3	3	3	3	4	1	4	2	2	3	6	7	2	-1	6	2	-1	-1	-1	3	-1	2	2	1	9	2	6	999	2	2	9998	2	2	2	2	1	3	2	1	1	-1	-1	-1	-1	-1	-1	1	2	2	3	3	3.33333333333333	3.5	2	2	2	3	2	3	7	2	0	3	-1	3	3	7	1	321101858	7	8	1.8937430958648
3211018582	1	2	31	3	0	0	1	0	0	0	0	0	0	0	0	1	2	2	5	10	2	2	10	-1	-1	-1	-1	4	-1	-1	2	-1	-1	-1	1	3	2	1	2	2	2	2	1	2	3	3	3	1	0	1	0	1	0	0	0	0	0	0	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	1	1	2	3	3	1	1	1	3	3	-1	-1	1	-1	-1	-1	-1	-1	-1	-1	1	3	2	2	2	4	3	3	3	-1	0	0	0	0	0	1	4	5	5	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	2	3	3	3	3	4	4	3	2	2	2	1	4	4	1	1	2	2	2	1	-1	2	-1	6	1	-1	-1	-1	3	-1	2	4	1	4	2	3	60	1	2	600	3	3	8	4	2	5	2	2	2	-1	-1	-1	-1	-1	-1	1	2	2	3	2.2	4	3.375	3	1	2	3	2	3	6	2	0	3	-1	5	5	7	5	321101858	7	8	3.0751338246136
